matchid,accountid,assists,deaths,denies,firstblood,gpm,herodamage,heroheal,heroid,kills,last_hits,level,obsplaced,rune_pickups,kpm,senplaced,towerdamage,killbytower,xpm,name,duration,radiwin,win,totalgold,totalxp,kda,neukill,towerkill,courkill,lanekill,herokill,obskill,senkill,roshankill,necrokill,ancikill,obsuse,senuse,roam,obspurch,senpurch,tppurch,tenxp,tengold,tendn,tefipar,laneff,apm
3857133774,149486894,6,5,16,0,471,9850,0,49,4,283,20,0,3,0.10139416983523447,0,1563,1,456,Sccc,2367,True,0,18580,17989,1,69,1,0,219,4,1,3,0,0,14,0,0,False,0,0,6,2840,2207,8,0.5555556,0.6605670621355318,395
3854498593,149486894,6,4,15,0,542,21318,0,76,8,345,23,1,1,0.1888276947285602,1,282,0,573,Sccc,2542,False,0,22962,24276,2,92,0,0,254,8,1,1,0,0,0,0,1,False,0,0,11,2490,2330,9,0.7777778,0.6541323144982908,348
3854408440,149486894,11,0,15,0,577,36979,0,25,17,286,25,1,7,0.38245219347581555,0,5069,3,615,Sccc,2667,True,1,25647,27336,28,91,3,0,193,17,0,0,2,0,10,1,0,False,0,0,11,2576,2091,7,0.875,0.6706213553187211,365
3854315649,149486894,17,6,14,0,603,44636,0,43,10,364,25,0,10,0.2159827213822894,0,676,2,650,Sccc,2778,False,0,27918,30095,3,55,2,0,301,10,0,0,0,4,2,0,0,False,0,0,6,2397,2152,5,0.96428573,0.6804745626382466,345
3845514835,149486894,17,4,22,0,545,20126,0,23,7,371,25,0,10,0.14266304347826086,1,1100,1,565,Sccc,2944,True,0,26741,27722,4,90,1,0,290,7,1,1,1,0,17,0,1,False,0,0,9,2557,2032,11,0.6857143,0.5825457470339835,395
3845396973,149486894,3,3,8,0,649,23758,0,25,14,476,25,0,8,0.297029702970297,0,3222,3,654,Sccc,2828,False,0,30589,30825,4,168,3,0,296,14,0,1,0,0,23,0,0,False,0,0,4,2567,2456,7,0.68,0.6788658757289363,323
3845290901,149486894,10,1,18,0,502,26015,0,43,7,299,22,0,5,0.17964071856287425,0,1468,1,533,Sccc,2338,True,0,19561,20769,8,75,1,0,226,7,0,1,0,0,2,0,0,False,0,0,8,2473,1783,13,0.73913044,0.6145183993565252,369
3843406955,149486894,7,4,12,0,542,9305,0,92,6,339,25,0,2,0.13215859030837004,0,12594,5,632,Sccc,2724,False,1,24606,28692,2,173,5,0,160,6,0,1,0,0,55,0,0,False,0,0,7,2212,2215,12,0.68421054,0.68650713854816,389
3843307459,149486894,8,2,30,0,530,14332,0,43,7,223,21,0,4,0.20309477756286268,0,6589,3,535,Sccc,2068,True,1,18267,18439,5,15,3,0,230,7,0,0,0,0,0,0,0,False,0,0,6,2942,2195,19,0.8333333,0.672632213955359,386
3841906191,149486894,12,1,18,1,611,22481,315,47,17,134,18,0,2,0.6772908366533865,0,4330,2,590,Sccc,1506,True,1,15336,14809,14,12,2,0,136,17,0,0,0,0,1,0,0,False,0,0,4,3186,2422,12,0.74358976,0.8105771164287151,353
3841825288,149486894,7,5,3,0,356,7286,0,49,1,140,14,0,3,0.03816793893129771,1,1792,0,350,Sccc,1572,True,0,9327,9170,1,29,0,0,110,1,0,0,0,0,0,0,1,False,0,0,5,2807,2503,3,0.72727275,0.6844962799115222,344
3841762613,149486894,4,2,12,0,481,20806,0,43,7,166,18,0,6,0.2245989304812834,0,4400,1,493,Sccc,1870,True,1,14991,15365,3,15,1,0,155,7,0,1,0,0,3,0,0,False,0,0,4,2917,2281,8,0.6875,0.6782626181379449,338
3818944364,149486894,11,16,7,0,382,22651,0,19,12,91,17,2,0,0.37617554858934166,0,102,0,426,Sccc,1914,True,0,12185,13589,1,9,0,0,85,11,0,0,0,0,0,2,0,False,2,0,14,1860,2045,5,0.79310346,0.7536698170118641,329
3813773851,149486894,2,3,14,0,368,7134,0,49,1,146,15,0,2,0.040927694406548434,0,1027,2,418,Sccc,1466,True,0,8991,10213,0,49,2,0,105,1,0,0,0,0,3,0,0,False,0,0,8,3244,2478,11,0.6,0.7106374421878142,394
3813737784,149486894,8,2,22,0,444,9691,0,74,2,172,17,1,2,0.07366482504604051,0,0,0,471,Sccc,1629,True,0,12054,12787,3,47,0,0,137,2,0,0,0,0,1,1,0,False,0,0,6,2996,1964,16,0.75,0.6937462296400563,465
3811272637,149486894,3,4,15,0,343,5633,0,76,2,115,12,0,0,0.09419152276295134,0,15,0,335,Sccc,1274,True,0,7283,7113,1,2,0,0,107,2,0,0,0,0,0,0,0,False,0,0,5,1985,1806,11,0.71428573,0.5966217574904484,373
3811141827,149486894,4,5,3,0,405,13343,80,45,3,114,13,0,2,0.13100436681222707,0,2825,1,363,Sccc,1374,False,0,9274,8312,1,2,1,0,112,3,0,0,0,0,0,0,0,False,0,0,7,2781,2252,3,0.5833333,0.7794088075608284,373
3811019779,149486894,12,6,18,0,592,24430,0,109,8,377,24,0,9,0.18489984591679506,0,2325,2,592,Sccc,2596,False,0,25613,25613,2,116,2,0,268,6,2,0,0,0,3,0,0,False,0,0,13,3152,2550,12,0.6896552,0.6796702191835914,339
3810920238,149486894,4,5,32,1,548,27201,0,35,8,313,22,0,1,0.2111746590409151,0,1110,1,561,Sccc,2273,False,0,20760,21252,2,48,1,0,262,8,1,0,1,0,6,0,0,False,0,0,10,2507,2599,16,0.75,0.7403981500100543,321
3810690114,149486894,17,6,11,0,692,37429,250,11,12,483,25,0,9,0.24887659868648462,0,6153,1,738,Sccc,2893,False,1,33365,35583,4,151,1,0,320,12,2,0,1,0,11,0,0,False,0,0,15,2248,2083,9,0.8055556,0.6008445606273879,369
3808804800,149486894,10,4,22,0,581,23300,400,47,10,267,22,0,4,0.2663115845539281,0,4796,4,582,Sccc,2253,False,1,21816,21854,4,78,4,0,196,10,0,0,0,0,10,0,0,False,0,0,13,2575,2137,15,0.7692308,0.6802734767745827,348
3808649092,149486894,10,1,6,0,727,39573,0,106,16,371,25,2,12,0.38369304556354916,0,1333,2,717,Sccc,2502,True,1,30315,29898,13,87,2,0,275,16,0,0,2,0,0,2,0,False,0,0,8,3161,2574,2,0.7647059,0.7643273677860446,403
3807137726,149486894,24,7,10,0,510,38941,4937,45,9,329,25,1,5,0.14488865038905285,0,8074,7,497,Sccc,3727,True,1,31679,30871,4,18,7,0,295,9,2,10,0,0,1,1,0,False,0,0,18,2650,2255,7,0.84615386,0.6211542328574301,360
3806873564,149486894,2,3,17,0,351,6669,0,49,1,139,14,0,1,0.04070556309362279,0,1593,1,370,Sccc,1474,True,0,8622,9089,0,40,1,0,113,1,0,0,0,0,3,0,0,False,0,0,5,2628,2478,13,0.5,0.7530665594208727,393
3805522795,149486894,6,5,14,0,538,29631,0,25,8,296,22,0,9,0.20752269779507132,0,1224,0,568,Sccc,2313,True,0,20739,21896,2,79,0,0,218,8,1,0,0,0,12,0,0,False,0,0,11,2579,2279,11,0.6666667,0.7864468127890609,353
3805358214,149486894,8,5,20,0,637,34746,0,39,7,495,25,0,16,0.13557133634602972,0,2467,2,663,Sccc,3098,False,0,32890,34232,2,110,2,0,385,7,0,2,0,0,5,0,0,False,0,0,18,2735,2228,3,0.6,0.6058717072189825,374
3803990937,149486894,9,1,15,0,556,22983,0,43,15,173,19,0,5,0.47046523784631467,0,5311,3,490,Sccc,1913,False,1,17727,15622,12,43,3,0,133,15,2,1,0,0,8,0,0,False,0,0,4,2962,2487,13,0.82758623,0.705208123868892,366
3803891018,149486894,4,5,28,0,667,37260,800,35,10,342,24,0,6,0.23818975784041285,0,4753,3,637,Sccc,2519,True,1,28002,26743,2,80,3,0,264,10,1,0,0,0,13,0,0,False,0,0,10,2245,1513,7,0.6086956,0.519605871707219,292
3803752673,149486894,7,3,33,0,714,20181,0,74,10,316,24,0,6,0.2776492364645997,0,6126,3,696,Sccc,2161,False,1,25715,25067,4,104,3,0,227,10,1,0,1,0,20,0,0,False,0,0,5,3019,2517,21,0.68,0.7405992358737181,402
3803678753,149486894,12,3,10,0,646,29288,80,39,13,350,25,1,9,0.3271812080536913,0,3071,1,693,Sccc,2384,True,1,25667,27535,6,84,1,0,252,13,0,0,0,0,3,1,0,False,0,0,8,2461,1943,6,0.78125,0.6887190830484617,331
3797921919,149486894,8,5,15,0,645,18722,0,46,4,498,24,0,6,0.08836524300441825,0,5541,4,562,Sccc,2716,False,0,29197,25439,2,211,4,0,263,4,1,1,1,0,68,0,0,False,0,0,10,2339,1799,9,0.5714286,0.6746430725919967,353
3797779580,149486894,10,5,9,0,574,31501,1131,45,13,263,24,0,16,0.31746031746031744,0,7310,3,624,Sccc,2457,False,1,23505,25552,3,33,3,0,201,14,0,0,1,0,2,0,0,False,0,0,8,2811,2694,9,0.6764706,0.749044842147597,346
3797616005,149486894,6,5,3,0,730,31973,0,94,2,744,25,1,1,0.036297640653357534,0,754,2,701,Sccc,3306,False,0,40223,38625,1,170,2,0,535,2,0,0,0,6,26,1,0,False,0,0,10,2812,2392,1,0.61538464,0.6362356726322139,325
3795857405,149486894,10,6,9,1,702,35844,0,25,16,366,25,0,21,0.35887850467289717,0,5395,2,648,Sccc,2675,False,1,31297,28890,3,142,2,0,222,16,0,0,0,0,30,0,0,False,0,0,11,2810,3022,9,0.8666667,0.8813593404383672,343
3795753791,149486894,11,4,18,0,529,9287,0,72,6,168,17,0,3,0.20773225620311597,0,2304,1,457,Sccc,1733,True,1,15279,13199,3,39,1,0,138,6,0,0,0,0,5,0,0,False,0,0,9,1826,1708,6,0.77272725,0.45023124874321335,394
3794784138,149486894,4,4,12,1,398,17390,0,43,4,196,17,1,3,0.11527377521613832,0,786,1,381,Sccc,2082,False,0,13810,13220,1,31,1,0,170,4,0,1,0,0,3,1,0,False,0,0,7,2625,2418,9,0.6666667,0.7838326965614317,363
3794721842,149486894,1,5,6,0,318,11578,361,45,2,87,11,0,0,0.09302325581395349,0,832,1,275,Sccc,1290,False,0,6837,5912,0,3,1,0,87,2,0,0,0,0,2,0,0,False,0,0,7,2374,2280,6,0.75,0.6304041825859642,374
3792653077,149486894,17,1,11,0,794,46930,0,94,13,376,25,1,6,0.3611111111111111,0,12985,7,808,Sccc,2160,True,1,28584,29088,15,141,7,1,222,13,1,1,0,0,54,1,0,False,0,0,3,3434,2685,6,0.71428573,0.7737784033782426,336
3792551699,149486894,9,0,10,0,643,20986,0,43,11,239,21,1,5,0.34554973821989526,0,8813,2,590,Sccc,1910,True,1,20468,18781,20,23,2,0,203,11,0,1,1,4,3,1,0,False,0,0,7,3144,2437,5,0.6060606,0.8091695153830686,370
3783858375,149486894,9,8,22,0,456,27978,0,47,7,270,21,0,3,0.14835747085835396,1,1482,3,422,Sccc,2831,True,0,21515,19911,1,55,3,0,224,7,4,1,1,0,9,0,1,False,0,0,15,2712,1978,14,0.61538464,0.6489040820430324,339
3783725197,149486894,10,6,17,0,665,32545,0,113,6,373,23,0,5,0.1430274135876043,0,3382,3,530,Sccc,2517,True,0,27896,22233,2,100,3,0,271,6,0,1,0,0,17,0,0,False,0,0,5,2616,2092,14,0.61538464,0.625980293585361,324
3783453253,149486894,0,4,16,0,463,2844,0,94,0,186,15,0,0,0,0,581,1,499,Sccc,1279,False,0,9869,10637,0,63,1,0,131,0,0,1,0,0,0,0,0,False,0,0,7,2473,2155,11,0,0.7496480997385884,370
3783373555,149486894,8,2,8,0,596,8700,0,77,9,211,20,1,2,0.286472148541114,0,15112,8,548,Sccc,1885,False,1,18724,17216,5,85,8,0,107,9,0,0,2,0,12,1,0,False,0,0,4,3098,2723,7,0.64,0.8940277498491856,408
3780396739,149486894,7,2,13,0,734,26946,0,11,16,253,23,0,10,0.563049853372434,0,5415,4,801,Sccc,1705,False,1,20857,22761,7,92,4,0,164,16,0,0,1,0,18,0,0,False,0,0,7,2660,2511,11,0.6571429,0.9199678262618138,325
3780325101,149486894,15,1,8,0,596,33731,1455,45,22,162,23,0,6,0.6401551891367604,0,7981,3,659,Sccc,2062,False,1,20482,22647,18,12,3,0,150,22,1,0,0,0,0,0,0,False,0,0,8,2698,2111,5,0.88095236,0.8489845163884979,358
3773771562,149486894,9,3,12,0,631,19789,0,46,7,341,22,1,10,0.18284719198955157,0,2680,4,530,Sccc,2297,False,0,24156,20290,4,89,4,0,242,7,1,0,1,3,30,1,0,False,0,0,8,2937,2532,9,0.6666667,0.7599034787854414,363
3773664713,149486894,6,3,19,1,555,15339,0,46,4,285,20,0,3,0.11970074812967581,1,3657,2,548,Sccc,2005,False,0,18546,18312,2,81,2,0,211,4,1,0,0,0,27,0,1,False,0,0,8,3501,3105,16,0.625,1.0034184596822844,375
3772078989,149486894,7,0,9,0,627,20176,0,43,16,220,21,0,3,0.4910485933503836,0,4964,3,594,Sccc,1955,True,1,20429,19354,23,25,3,0,194,17,0,0,2,0,3,0,0,False,0,0,9,3765,3866,7,0.88461536,1.0428312889603861,395
3771946947,149486894,9,4,20,0,485,19077,0,47,6,231,22,0,5,0.1446364001607071,0,5673,3,486,Sccc,2489,False,1,20119,20160,3,57,3,0,184,6,0,1,0,0,5,0,0,False,0,0,10,2824,2143,17,0.6,0.6022521616730344,366
3768245969,149486894,12,2,12,0,556,23687,0,43,9,279,24,0,6,0.2247191011235955,0,3360,2,648,Sccc,2403,False,1,22267,25952,7,32,2,0,246,9,1,2,0,1,0,0,0,False,0,0,9,2593,2142,8,0.875,0.7001809772772974,380
3767287818,149486894,8,1,3,0,404,9375,0,49,0,155,15,0,2,0,0,876,0,436,Sccc,1399,True,0,9419,10166,4,33,0,0,117,0,0,0,0,0,8,0,0,False,0,0,7,2806,2439,1,0.72727275,0.6931429720490649,415
3765600224,149486894,5,1,18,0,649,18638,0,72,17,294,21,0,2,0.48967834853576575,0,4239,3,564,Sccc,2083,False,1,22531,19580,11,75,3,0,219,17,0,1,0,0,13,0,0,False,0,0,6,1617,2020,13,0.78571427,0.5962195857631208,398
3764298763,149486894,5,3,7,0,536,17997,0,49,11,223,21,0,7,0.3153368370759675,0,3931,1,565,Sccc,2093,True,1,18697,19709,4,67,1,0,158,11,0,1,0,0,15,0,0,False,0,0,8,2977,2749,6,0.64,0.7778001206515182,370
3756602954,149486894,16,1,31,0,770,25056,0,74,9,379,25,0,5,0.23047375160051214,0,7811,2,747,Sccc,2343,True,1,30068,29170,12,83,2,0,306,9,0,1,2,0,0,0,0,False,0,0,5,2875,2055,22,0.78125,0.6637844359541524,415
3756547236,149486894,15,6,20,0,612,21767,0,72,11,281,22,0,5,0.31413612565445026,0,5049,0,609,Sccc,2101,True,1,21430,21325,3,111,0,0,181,11,1,0,1,0,27,0,0,False,0,0,11,1655,2096,13,0.7222222,0.6314096119042831,360
3756482970,149486894,5,0,13,0,644,22843,0,11,8,255,19,0,2,0.269209197980931,0,7949,5,554,Sccc,1783,False,1,19137,16463,13,121,5,0,135,8,0,0,1,0,25,0,0,False,0,0,4,2704,2568,10,0.7647059,0.8767343655741001,363
3756438579,149486894,10,3,27,0,588,12509,0,94,1,291,22,1,3,0.031948881789137386,0,4943,1,690,Sccc,1878,False,1,18404,21597,2,131,1,0,180,1,0,1,0,0,37,1,0,False,0,0,7,2930,2092,18,0.4074074,0.6645887794088076,324
3748838786,149486894,1,5,15,0,316,5968,0,43,0,73,11,0,5,0,0,59,0,345,Sccc,1055,True,0,5556,6066,0,5,0,0,80,0,1,1,0,0,0,0,0,False,0,0,7,2549,1842,12,0.16666667,0.5749044842147597,424
3748753530,149486894,4,7,11,0,320,3876,0,70,0,90,10,0,2,0,0,0,0,269,Sccc,1216,False,0,6485,5451,0,5,0,0,93,0,0,1,0,0,0,0,0,False,0,0,4,1700,1918,8,0.8,0.5919967826261814,431
3747041770,149486894,10,1,8,0,504,31261,0,76,9,257,24,0,6,0.21251475796930341,0,3004,4,591,Sccc,2541,True,1,21344,25028,9,59,4,0,192,9,0,0,0,0,3,0,0,False,0,0,9,2771,2303,5,0.8636364,0.6756485019103157,363
3746945388,149486894,4,3,19,1,599,15031,0,35,13,246,19,0,2,0.4278661546900713,0,3175,2,548,Sccc,1823,False,0,18199,16650,4,48,2,0,201,13,0,0,1,0,6,0,0,False,0,0,9,3161,3052,12,0.85,1.0365976271868087,337
3746813031,149486894,22,7,14,1,625,39530,0,15,17,506,25,0,16,0.2703419029949642,1,4363,3,630,Sccc,3773,False,1,39302,39616,4,167,3,0,327,17,4,1,0,0,25,0,1,False,0,0,11,2685,2768,7,0.7755102,0.7615121656947517,391
3745319965,149486894,9,0,20,0,619,15088,0,49,6,256,22,0,6,0.17812963879267688,2,7691,6,651,Sccc,2021,False,1,20849,21927,15,61,6,0,199,6,0,2,0,0,15,0,2,False,0,0,7,2907,2387,7,0.625,0.6971646893223407,402
3745246720,149486894,11,1,10,0,497,13607,0,49,1,170,16,0,2,0.0386349001931745,1,7931,2,469,Sccc,1553,True,1,12864,12139,6,40,2,0,125,1,0,0,1,6,0,0,1,False,0,0,8,2813,2900,6,0.6,0.8821636838930224,396
3744068304,149486894,2,2,18,0,363,4223,0,76,1,176,16,1,1,0.03464203233256351,0,410,0,412,Sccc,1732,True,0,10478,11893,1,25,0,0,145,1,0,0,0,0,0,1,0,False,0,0,5,1763,1227,9,0.375,0.4100140760104565,390
3728384664,149486894,6,2,20,0,531,13905,80,39,3,284,20,0,13,0.08858267716535433,0,1794,2,521,Sccc,2032,True,0,17983,17644,3,67,2,0,226,3,0,0,0,0,1,0,0,False,0,0,9,2226,2226,11,0.5294118,0.6263824653126885,341
3728301485,149486894,6,7,6,0,423,9359,0,11,3,170,14,2,1,0.1088929219600726,4,715,1,352,Sccc,1653,False,0,11653,9697,1,37,1,0,133,3,1,0,0,0,0,2,2,False,2,3,10,1947,1527,3,0.75,0.4661170319726523,368
3727008936,149486894,15,4,11,0,755,21033,80,46,9,495,25,1,7,0.20865533230293662,0,6960,3,790,Sccc,2588,True,1,32565,34075,4,224,3,0,255,9,1,0,1,0,70,1,0,False,0,0,10,1864,2271,6,0.6,0.6987733762316509,340
3726853742,149486894,14,10,23,0,578,44559,0,15,14,455,25,1,7,0.24425705146845014,1,4926,3,562,Sccc,3439,True,1,33129,32211,2,100,3,0,342,16,1,0,2,0,6,1,1,False,0,0,10,2660,2344,16,0.71794873,0.8011260808365172,345
3726731416,149486894,10,5,14,0,535,37676,0,47,11,347,25,1,7,0.21304067140090382,0,5294,1,579,Sccc,3098,False,0,27623,29895,3,64,1,0,275,11,2,0,1,6,4,1,0,False,0,0,7,2180,2388,10,0.8076923,0.7112406997788056,316
3716044674,149486894,14,5,27,0,573,38615,0,15,13,366,25,1,15,0.24291497975708504,0,7442,4,645,Sccc,3211,True,0,30665,34518,4,109,4,0,265,13,3,0,1,0,16,1,0,False,0,0,10,3246,2441,19,0.7714286,0.7102352704604866,369
3715991149,149486894,2,2,15,0,536,11181,0,94,1,199,16,0,2,0.04341534008683068,0,1412,0,537,Sccc,1382,False,0,12345,12368,1,42,0,0,155,1,1,0,0,2,17,0,0,False,0,0,5,2978,2417,10,0.5,0.7554795897848381,346
3713023478,149486894,11,5,7,0,765,30105,0,94,6,512,25,1,9,0.14796547472256474,0,5991,3,790,Sccc,2433,False,1,31020,32034,2,265,3,1,230,6,0,1,1,0,57,1,0,False,0,0,9,2764,2100,5,0.68,0.598029358536095,326
3712904364,149486894,12,3,13,0,635,16020,0,11,11,228,20,1,3,0.3608529250956807,0,5758,1,573,Sccc,1829,True,1,19356,17466,5,72,1,0,159,11,1,0,1,0,9,1,0,False,0,0,9,2475,2497,12,0.6388889,0.8109792881560426,362
3712778240,149486894,5,5,24,0,509,14902,0,76,7,342,24,0,4,0.1529497450837582,0,431,1,534,Sccc,2746,False,0,23295,24439,2,79,1,0,268,7,2,0,1,0,5,0,0,False,0,0,9,2573,1712,15,0.75,0.5109591795696763,327
3712656854,149486894,11,2,13,0,682,16472,0,74,11,258,22,0,7,0.33249370277078083,0,7174,2,622,Sccc,1985,True,1,22562,20577,7,93,2,0,167,11,0,0,1,0,8,0,0,False,0,0,5,2138,2312,11,0.8148148,0.7295395133722099,395
3712573013,149486894,11,2,14,0,630,32768,0,76,15,217,25,0,14,0.3889369057908384,0,835,1,730,Sccc,2314,True,1,24297,28153,8,61,1,0,160,15,0,2,0,0,1,0,0,False,0,0,9,2199,2318,10,0.9285714,0.7281319123265635,344
3712487457,149486894,5,5,2,0,373,23285,0,22,4,159,17,0,7,0.12903225806451613,1,0,0,442,Sccc,1860,True,0,11563,13702,1,14,0,0,142,4,1,1,0,0,2,0,1,False,0,0,8,2624,2916,1,0.75,0.7665393122863463,376
3704280890,149486894,13,2,19,0,578,23913,0,76,12,269,24,1,9,0.3322565759113983,0,2846,4,684,Sccc,2167,True,1,20875,24703,8,84,4,0,187,12,2,0,1,0,0,1,0,False,0,0,9,2490,1956,13,0.7352941,0.6028554192640257,365
3704183534,149486894,4,5,4,0,480,21502,65,39,7,173,19,1,5,0.24165707710011508,0,448,0,558,Sccc,1738,False,0,13904,16163,1,23,0,1,153,7,0,0,0,0,1,1,0,False,0,0,12,2064,1855,3,0.6875,0.5881761512165695,365
3704076062,149486894,7,1,14,0,603,23906,0,12,10,263,22,0,10,0.28832292167227297,0,5744,4,593,Sccc,2081,False,1,20914,20567,8,69,4,0,196,10,0,0,0,0,10,0,0,False,0,0,7,2371,2196,9,0.56666666,0.6491051679066961,384
3703959697,149486894,7,3,13,1,483,18127,0,43,7,232,20,0,8,0.1815823605706874,0,1000,0,465,Sccc,2313,False,0,18619,17925,3,34,0,0,202,7,2,0,1,0,4,0,0,False,0,0,6,2723,3082,11,0.6666667,0.8439573697969033,377
3703866531,149486894,9,3,13,0,608,35463,0,76,18,169,21,1,3,0.6098249576510446,0,3031,0,646,Sccc,1771,True,1,17946,19067,6,16,0,0,148,18,1,0,1,5,0,1,0,False,0,0,9,1749,1824,8,0.75,0.5893826663985522,363
3701923243,149486894,9,3,21,0,802,69387,0,94,13,578,25,1,2,0.28169014084507044,0,10172,6,674,Sccc,2769,False,1,37012,31105,5,105,6,2,455,13,3,1,0,0,19,1,0,False,0,0,10,2604,1826,14,0.73333335,0.6197466318117836,360
3701815840,149486894,10,1,11,0,657,18550,0,46,14,272,23,0,6,0.3910614525139665,1,6349,1,669,Sccc,2148,False,1,23520,23950,12,90,1,0,169,14,1,0,1,0,27,0,1,False,0,0,5,2717,2351,7,0.72727275,0.734164488236477,425
3699928943,149486894,20,2,10,0,540,28654,0,22,8,186,23,0,13,0.23916292974588937,1,1176,1,678,Sccc,2007,True,1,18063,22679,9,22,1,0,164,8,3,1,1,1,0,0,1,False,0,0,11,2323,2162,3,0.7567568,0.6945505730947115,401
3699841826,149486894,9,1,19,0,457,10843,0,47,2,186,16,0,4,0.07058823529411765,0,5087,3,418,Sccc,1700,True,1,12948,11843,5,24,3,0,171,2,1,1,0,0,0,0,0,False,0,0,6,2326,2201,19,0.6875,0.7325558013271667,364
3698556611,149486894,9,5,13,0,481,37090,147,34,2,299,19,0,9,0.05203816131830009,0,18,0,413,Sccc,2306,False,0,18486,15872,1,78,0,0,220,2,0,0,0,0,6,0,0,False,0,0,1,2221,2819,13,0.57894737,0.7693545143776392,280
3698427295,149486894,12,5,8,0,671,50352,0,17,21,433,25,0,25,0.41666666666666663,0,746,1,678,Sccc,3024,True,0,33818,34171,5,78,1,0,341,21,0,0,1,0,1,0,0,False,0,0,16,1842,2109,7,0.8918919,0.6249748642670421,368
3698342712,149486894,12,1,6,0,674,24400,0,17,13,240,22,0,15,0.4281009879253568,0,3188,2,682,Sccc,1822,True,1,20467,20710,12,52,2,0,186,13,0,0,1,0,3,0,0,False,0,0,6,2077,2345,5,0.8064516,0.715463502915745,385
3696703002,149486894,11,3,25,0,616,14368,0,47,5,317,23,0,4,0.13692377909630307,0,5220,5,608,Sccc,2191,True,1,22494,22202,4,98,5,0,230,5,0,0,1,0,8,0,0,False,0,0,8,3000,2628,20,0.6956522,0.8928212346672029,321
3696594852,149486894,12,6,10,0,643,38366,166,34,8,388,25,0,10,0.17964071856287425,0,241,0,614,Sccc,2672,False,1,28634,27343,2,123,0,0,267,7,1,1,1,0,13,0,0,False,0,0,3,2287,2031,10,0.625,0.5071385481600643,278
3694837394,149486894,5,2,12,0,473,12389,0,76,7,115,14,0,5,0.35058430717863104,0,1240,0,466,Sccc,1198,False,1,9444,9304,4,28,0,0,95,7,0,0,0,0,0,0,0,False,0,0,4,2969,2723,11,0.48,0.7924793886989745,357
3652566829,149486894,11,6,25,0,556,29779,0,35,7,402,24,1,6,0.15151515151515152,0,3146,0,541,Sccc,2772,True,0,25687,24994,2,132,0,0,271,7,2,1,0,1,26,1,0,False,0,0,11,2907,2155,15,0.7826087,0.6052684496279912,201
