matchid,accountid,assists,deaths,denies,firstblood,gpm,herodamage,heroheal,heroid,kills,last_hits,level,obsplaced,rune_pickups,kpm,senplaced,towerdamage,killbytower,xpm,name,duration,radiwin,win,totalgold,totalxp,kda,neukill,towerkill,courkill,lanekill,herokill,obskill,senkill,roshankill,necrokill,ancikill,obsuse,senuse,roam,obspurch,senpurch,tppurch,tenxp,tengold,tendn,tefipar,laneff,apm
3805324477,116585378,19,0,20,0,551,9541,275,23,3,165,18,0,9,0.12465373961218837,0,2418,1,590,MidOne,1444,False,1,13260,14199,22,19,1,0,162,3,0,0,0,0,4,0,0,False,0,0,8,3212,2732,16,0.61764705,0.9400764126281922,389
3800120344,116585378,11,3,11,0,559,20205,0,23,7,240,21,0,11,0.20578147966682997,0,3609,2,591,MidOne,2041,False,1,19015,20103,4,69,2,0,169,7,0,1,0,0,18,0,0,False,0,0,7,2701,2664,10,0.51428574,0.7902674441986728,380
3799989013,116585378,8,1,7,0,532,21381,0,12,8,291,25,0,3,0.1722900215362527,0,8771,1,595,MidOne,2786,False,1,24702,27627,8,92,1,0,192,8,0,1,1,0,39,0,0,False,0,0,4,1428,1488,6,0.53333336,0.49688316911321134,283
3799869808,116585378,11,1,16,0,574,15190,0,92,8,242,21,0,5,0.23088023088023088,0,7353,5,554,MidOne,2079,False,1,19889,19196,9,84,5,0,124,8,0,1,0,0,23,0,0,False,0,0,2,2481,1732,13,0.76,0.5903880957168711,363
3796359654,116585378,10,1,17,0,496,19760,0,19,9,154,19,0,4,0.32786885245901637,0,3819,3,576,MidOne,1647,False,1,13615,15811,9,28,3,0,139,9,0,0,0,0,14,0,0,False,0,0,5,3227,2520,10,0.4871795,0.785441383470742,359
3796268587,116585378,10,1,13,0,651,23411,0,19,17,196,20,0,6,0.6200607902735562,0,4707,1,660,MidOne,1645,True,1,17848,18095,13,39,1,0,153,17,0,0,1,0,3,0,0,False,0,0,6,3179,2718,13,0.9,0.9786848984516389,377
3794784138,116585378,15,2,20,0,483,29738,0,45,7,167,20,0,10,0.20172910662824206,0,6874,4,488,MidOne,2082,False,1,16760,16933,7,30,4,0,148,7,0,0,0,0,0,0,0,False,0,0,9,2890,2155,19,0.84615386,0.6929418861854012,357
3794721842,116585378,11,0,19,0,560,11511,0,113,9,112,16,0,3,0.41860465116279066,0,542,2,539,MidOne,1290,False,1,12040,11588,20,38,2,0,86,9,0,0,0,0,4,0,0,False,0,0,3,3001,2600,16,0.6666667,0.8145988337019907,364
3792899771,116585378,9,4,3,0,496,15337,2867,110,6,142,20,0,6,0.1859504132231405,0,905,0,531,MidOne,1936,True,1,16004,17133,3,41,0,0,93,8,1,0,0,1,0,0,0,False,0,0,12,2137,1428,3,0.5769231,0.4331389503317917,333
3792813426,116585378,6,0,21,1,550,10836,0,23,6,88,12,0,1,0.34318398474737843,1,778,1,410,MidOne,1049,False,1,9615,7168,12,16,1,1,88,6,1,0,0,0,0,0,1,False,0,0,6,2820,2899,18,0.85714287,0.9085059320329781,429
3772078989,116585378,5,5,8,0,462,13426,0,72,2,234,18,1,7,0.06138107416879795,0,1395,3,438,MidOne,1955,True,0,15053,14271,1,76,3,0,158,2,0,0,0,0,13,1,0,False,0,0,11,2727,2025,4,0.5,0.7866478986527247,367
3771946947,116585378,1,5,9,0,433,18655,0,19,11,252,21,2,7,0.265166733627963,0,1362,1,454,MidOne,2489,False,0,17962,18833,2,97,1,0,156,11,0,0,0,0,13,2,0,False,1,0,11,2501,2179,9,0.6315789,0.6310074401769555,323
3768665017,116585378,12,4,16,0,625,41516,0,11,7,600,25,1,11,0.11269117252481889,2,7007,2,519,MidOne,3727,True,1,38822,32238,3,228,2,0,359,7,5,1,0,0,38,1,1,False,0,0,3,2894,2207,9,0.6785714,0.7247134526442791,339
3766752458,116585378,10,4,31,0,536,10601,0,15,4,212,19,0,5,0.13259668508287295,0,2380,1,534,MidOne,1810,True,1,16169,16109,2,65,1,0,164,4,0,0,1,0,6,0,0,False,0,0,8,2510,2396,24,0.5185185,0.6470943092700583,373
3765492612,116585378,1,3,8,0,441,16563,0,74,2,205,17,0,6,0.061855670103092786,0,1205,1,432,MidOne,1940,True,0,14259,13968,0,22,1,0,179,2,0,1,0,1,3,0,0,False,0,0,6,3088,2080,3,0.6,0.6474964809973859,427
3763575506,116585378,13,6,24,0,599,27041,0,43,18,291,25,0,4,0.4125286478227655,0,6644,2,684,MidOne,2618,True,1,26136,29845,4,23,2,0,255,18,1,1,0,0,2,0,0,False,0,0,9,2657,1847,11,0.65957445,0.5714860245324753,306
3749130082,116585378,7,7,7,0,240,8665,0,20,0,83,12,1,4,0,0,108,0,280,MidOne,1626,True,0,6504,7588,0,13,0,0,69,0,0,0,0,0,1,1,0,False,1,0,9,1431,1597,6,0.6,0.4574703398351096,306
3749024236,116585378,11,4,5,0,620,28734,0,25,12,345,25,0,9,0.26966292134831465,0,6049,1,731,MidOne,2670,False,1,27590,32529,4,111,1,0,230,12,0,0,0,0,9,0,0,False,0,0,9,3298,2883,3,0.76666665,0.8103760305650513,313
3748928380,116585378,3,5,3,0,508,14920,80,17,5,182,18,0,8,0.18007202881152462,0,207,1,512,MidOne,1666,False,0,14105,14216,1,34,1,0,149,5,0,0,0,0,0,0,0,False,0,0,10,2382,2351,1,0.8,0.692137542730746,319
3747471332,116585378,13,4,19,0,423,25346,840,74,12,203,23,0,7,0.24056130972268625,0,930,1,466,MidOne,2993,False,0,21100,23245,5,16,1,0,198,12,0,0,0,0,0,0,0,False,0,0,8,2775,2218,11,0.89285713,0.5976271868087674,361
3747355056,116585378,15,4,3,1,658,39028,0,17,17,444,25,0,22,0.3199498117942284,0,7288,2,761,MidOne,3188,True,1,34961,40434,6,178,2,0,242,17,2,0,0,0,12,0,0,False,0,1,12,2710,2720,0,0.67391306,0.9012668409410819,285
3747238582,116585378,6,8,4,1,510,36476,51,34,11,346,21,0,2,0.24535315985130113,1,0,0,429,MidOne,2690,False,0,22865,19233,1,102,0,0,232,11,0,0,0,0,4,0,1,False,0,1,6,1717,2270,3,0.65384614,0.6838930223205308,252
3745527313,116585378,13,3,7,0,606,20635,0,12,8,236,23,0,6,0.2376237623762376,0,5230,4,675,MidOne,2020,True,1,20402,22725,5,63,4,0,164,8,0,0,2,0,30,0,0,False,0,0,5,3006,2345,6,0.61764705,0.7092298411421677,284
3745418286,116585378,4,3,9,0,579,15262,0,72,8,225,21,0,16,0.23357664233576644,0,2002,1,566,MidOne,2055,False,1,19830,19385,3,61,1,0,167,8,0,0,0,0,6,0,0,False,0,0,6,2316,1763,9,0.57894737,0.5668610496682083,358
3743930304,116585378,14,2,12,0,558,22451,0,49,4,275,23,1,4,0.09531374106433677,0,11009,5,571,MidOne,2518,True,1,23417,23962,6,62,5,0,206,4,0,0,0,0,18,1,0,False,1,0,9,2722,2289,8,0.75,0.7140559018700985,299
3701923243,116585378,13,5,9,0,495,28126,0,76,8,269,23,1,14,0.1733477789815818,0,677,0,507,MidOne,2769,False,0,22844,23398,3,102,0,0,164,8,1,2,0,0,3,1,0,False,0,0,12,1089,1800,4,0.5675676,0.4777800120651518,305
3701815840,116585378,4,6,19,1,404,15182,0,74,3,206,17,0,4,0.08379888268156425,0,683,0,373,MidOne,2148,False,0,14463,13353,1,28,0,0,188,3,0,0,0,0,12,0,0,False,0,0,7,2761,2432,13,0.5833333,0.7474361552382868,385
3698247222,116585378,18,3,7,0,436,17908,0,23,6,209,23,0,10,0.14545454545454545,0,746,0,540,MidOne,2475,False,1,17985,22275,6,49,0,0,161,6,0,1,0,0,6,0,0,False,0,0,15,2272,1976,6,0.82758623,0.5974261009451035,345
3698141876,116585378,6,2,21,0,630,53402,0,74,15,469,25,0,10,0.26627218934911245,0,4251,3,557,MidOne,3380,True,1,35490,31377,7,77,3,0,385,15,1,3,0,0,24,0,0,False,0,0,4,2422,2431,9,0.75,0.7381862055097527,435
3695005031,116585378,9,2,59,0,601,26137,0,76,10,310,24,0,9,0.26075619295958274,1,2359,2,666,MidOne,2301,True,1,23048,25541,6,59,2,0,280,10,0,0,0,0,3,0,1,False,0,1,7,2816,2380,21,0.57575756,0.7548763321938468,344
3694904506,116585378,9,5,13,1,556,16117,0,17,8,336,25,0,24,0.1792382374906647,0,3431,0,634,MidOne,2678,True,1,24816,28297,2,121,0,0,213,8,0,0,0,0,6,0,0,False,0,0,12,2345,2713,9,0.65384614,0.7566861049668209,345
3694593671,116585378,6,2,13,0,652,16334,0,49,11,171,18,0,3,0.4238921001926782,0,9128,5,585,MidOne,1557,True,1,16919,15180,5,40,5,0,132,11,1,0,1,0,8,0,0,False,0,0,4,2627,2509,8,0.68,0.8381258797506536,358
3597401325,116585378,16,2,16,0,652,32109,0,15,10,319,23,0,8,0.28076743097800655,0,6563,3,626,MidOne,2137,True,1,23222,22296,8,71,3,0,204,10,0,0,1,0,5,0,0,False,0,0,9,3251,2897,10,0.83870965,0.886185401166298,320
3597234172,116585378,9,11,14,1,665,71455,0,113,18,445,25,0,5,0.267591674925669,0,3677,1,522,MidOne,4036,True,1,44732,35113,2,99,1,0,344,18,2,0,2,0,19,0,0,False,0,0,10,1967,2499,7,0.6923077,0.7689523426503116,274
3597031137,116585378,26,4,15,0,740,64654,80,23,24,690,25,0,18,0.330654420206659,0,5811,4,613,MidOne,4355,False,1,53711,44493,10,122,4,0,546,24,0,0,0,0,31,0,0,False,0,3,12,2968,2446,13,0.7246377,0.6907299416850995,331
3595430302,116585378,16,3,26,0,704,29317,0,11,17,295,23,0,6,0.49085659287776706,0,10232,3,689,MidOne,2078,True,1,24381,23862,8,96,3,0,212,17,0,0,1,0,14,0,0,False,0,0,8,2261,2544,19,0.78571427,0.8660768147999196,342
3595326728,116585378,13,2,7,0,647,25380,255,52,9,260,23,0,3,0.2738336713995943,0,6658,2,682,MidOne,1972,False,1,21264,22415,7,67,2,0,186,9,0,0,1,0,8,0,0,False,0,0,9,2742,2247,7,0.55,0.7995173939272069,352
3595192440,116585378,3,2,17,0,515,36899,0,94,2,340,18,0,2,0.05708848715509039,0,422,1,425,MidOne,2102,True,0,18042,14889,1,157,1,0,187,2,0,2,0,0,43,0,0,False,0,0,5,2447,2361,15,0.6666667,0.7170721898250553,303
3593531837,116585378,7,3,13,0,665,18251,0,12,8,327,24,0,4,0.2232558139534884,0,2098,1,741,MidOne,2150,True,1,23829,26552,3,125,1,0,182,8,1,1,0,0,33,0,0,False,0,0,4,2617,2482,13,0.65217394,0.7393927206917353,277
3593471736,116585378,6,0,19,0,676,14358,0,94,4,278,19,0,3,0.1476923076923077,0,6296,3,592,MidOne,1625,True,1,18308,16033,10,96,3,0,187,4,0,1,0,0,23,0,0,False,0,0,4,3135,2582,13,0.64285713,0.791071787653328,340
3593038122,116585378,11,2,14,0,534,14180,0,49,5,135,17,0,3,0.2067539627842867,0,5335,1,560,MidOne,1451,True,1,12913,13542,5,5,1,0,132,5,0,0,1,1,0,0,0,False,0,0,4,1836,1737,6,0.6956522,0.6113010255379047,363
3592887792,116585378,11,5,22,0,474,22463,0,43,10,213,24,0,12,0.225140712945591,0,1368,0,554,MidOne,2665,False,1,21053,24606,3,54,0,0,176,10,1,0,1,0,9,0,0,False,0,0,7,1995,1925,8,0.8076923,0.635230243313895,322
3589691006,116585378,12,0,14,0,686,24701,0,9,15,308,25,0,8,0.4005340453938585,0,10094,3,759,MidOne,2247,True,1,25690,28424,27,133,3,0,168,15,0,0,1,0,27,0,0,False,0,0,6,2934,2709,10,0.7297297,0.8632616127086266,309
3589620382,116585378,12,2,9,1,775,30086,0,11,16,327,24,0,6,0.48484848484848486,0,8483,7,741,MidOne,1980,True,1,25575,24453,9,94,7,0,224,16,1,3,0,0,15,0,0,False,0,0,9,1957,2393,3,0.8235294,0.7769957771968631,352
3589523352,116585378,14,9,12,0,611,41243,0,34,7,511,25,0,15,0.13893483294740322,0,31,0,558,MidOne,3023,False,1,30784,28113,2,255,0,0,252,7,2,0,0,0,12,0,0,False,0,0,2,1493,2094,10,0.7,0.6450834506334204,240
3589434725,116585378,3,5,5,0,531,19594,0,72,5,303,20,0,9,0.1457017969888295,0,871,2,495,MidOne,2059,False,0,18222,16986,1,164,2,0,122,5,0,0,0,0,35,0,0,False,0,0,10,1985,2460,4,0.5714286,0.7784033782425096,312
3589319310,116585378,17,3,20,0,892,43668,0,94,12,541,25,0,6,0.27692307692307694,0,11814,3,829,MidOne,2600,True,1,38653,35923,7,176,3,0,356,12,0,0,2,0,57,0,0,False,0,0,12,1736,2116,9,0.6744186,0.704202694550573,280
3562039160,116585378,15,3,17,0,642,30145,0,72,6,372,25,0,9,0.14481094127111827,0,7317,4,661,MidOne,2486,True,1,26600,27387,5,118,4,0,251,6,3,0,0,0,26,0,0,False,0,0,11,2745,2366,9,0.5675676,0.6774582746832898,353
3561966598,116585378,0,4,4,0,345,5289,0,17,1,119,12,0,4,0.048154093097913325,0,0,0,348,MidOne,1246,True,0,7164,7226,0,59,0,0,61,1,0,0,0,0,6,0,0,False,0,0,7,1577,1721,4,0.25,0.5761109993967424,349
3554360514,116585378,7,1,14,0,523,13473,0,15,4,332,24,0,7,0.09775967413441955,0,2222,1,606,MidOne,2455,True,1,21399,24795,5,141,1,0,192,4,0,0,1,0,15,0,0,False,0,0,6,2190,1517,7,0.55,0.5272471345264428,356
3554279798,116585378,10,2,21,0,584,16313,0,39,6,283,23,0,9,0.1724137931034483,0,1716,0,670,MidOne,2088,True,1,20323,23316,5,49,0,0,235,6,0,0,0,0,0,0,0,False,0,0,9,2671,2390,8,0.64,0.7241101950532878,330
3552694103,116585378,14,6,7,0,654,67364,0,9,23,542,25,0,18,0.34972123669538774,0,2380,0,693,MidOne,3946,True,1,43011,45576,5,146,0,0,381,23,1,1,0,0,0,0,0,False,1,3,13,2250,2083,5,0.84090906,0.6452845364970843,314
3552645913,116585378,6,12,6,0,419,22485,0,17,6,194,19,0,3,0.17857142857142855,0,158,0,459,MidOne,2016,False,0,14078,15422,0,55,0,0,141,6,0,0,0,0,0,0,0,False,0,0,12,2482,2748,5,0.75,0.8954353508948321,264
3552551775,116585378,22,13,5,0,575,44239,0,17,21,185,25,0,7,0.5452185201211597,0,2405,2,726,MidOne,2311,False,1,22147,27963,3,71,2,0,112,21,0,0,1,0,5,0,0,False,0,0,13,1403,1533,4,0.76785713,0.581138145988337,281
3552460526,116585378,6,4,16,0,644,31680,0,8,22,281,25,0,9,0.5174441395531164,0,3634,3,731,MidOne,2551,True,1,27380,31079,5,64,3,0,224,22,0,1,0,0,8,0,0,False,0,0,11,2585,2539,5,0.7567568,0.8089684295194048,343
3550918091,116585378,10,3,5,0,606,17397,0,49,6,231,22,0,3,0.17769002961500494,0,8931,5,625,MidOne,2026,True,1,20462,21104,4,41,5,0,180,6,0,0,0,0,18,0,0,False,0,0,6,2945,2715,1,0.55172414,0.7325558013271667,301
3550862852,116585378,10,3,8,0,585,19657,0,17,16,164,20,0,12,0.5704099821746881,0,875,0,645,MidOne,1683,True,1,16409,18092,6,67,0,0,98,16,0,0,0,0,2,0,0,False,0,0,7,3066,3416,7,0.7878788,1.0164890408204303,319
3549079813,116585378,21,11,19,0,451,24286,0,43,5,208,22,0,8,0.11290929619872035,0,5651,2,498,MidOne,2657,False,1,19971,22053,2,27,2,0,194,5,2,1,1,0,2,0,0,False,0,0,11,2201,1988,12,0.68421054,0.6404584757691534,277
3548993847,116585378,6,4,29,0,513,32795,0,47,9,239,23,0,6,0.23893805309734512,0,2436,2,593,MidOne,2260,False,0,19323,22336,3,23,2,0,239,9,1,0,0,0,6,0,0,False,0,0,10,3063,2428,18,0.6818182,0.7942891614719485,289
3548897559,116585378,14,3,11,0,671,32963,0,34,12,292,25,0,5,0.35767511177347244,0,0,0,821,MidOne,2013,False,1,22512,27544,6,77,0,0,219,12,0,0,0,0,8,0,0,False,0,0,5,2401,1557,9,0.63414633,0.5165895837522623,279
3548767455,116585378,18,10,18,0,421,27940,0,47,7,175,21,1,6,0.1671309192200557,0,614,1,477,MidOne,2513,True,1,17632,19978,2,41,1,0,139,9,0,0,0,0,14,1,0,False,1,0,13,3058,2369,15,0.64102566,0.6694148401367384,288
3530486844,116585378,11,8,5,1,390,16104,0,106,4,249,21,0,5,0.09768009768009768,0,69,0,481,MidOne,2457,True,0,15970,19696,1,54,0,0,195,4,0,1,0,0,5,0,0,False,0,0,4,1896,1621,1,0.6818182,0.5917956967625176,280
3530401688,116585378,3,12,5,0,492,11410,2798,25,7,339,23,0,8,0.16620498614958448,0,5184,2,533,MidOne,2527,True,0,20721,22448,0,129,2,0,202,7,0,0,0,0,20,0,0,False,0,0,10,2590,1658,4,0.5555556,0.6289965815403177,276
3530260459,116585378,15,2,9,0,543,24931,5256,36,15,181,20,0,1,0.4217432052483599,0,2537,3,515,MidOne,2134,True,1,19312,18316,10,34,3,0,149,15,0,0,1,0,11,0,0,False,0,0,7,3102,2493,6,0.8108108,0.7148602453247537,325
3530161568,116585378,10,4,9,0,519,18332,0,99,4,245,21,0,6,0.12745618693574082,0,2624,1,633,MidOne,1883,False,1,16287,19865,2,30,1,0,199,4,0,0,0,0,5,0,0,False,0,0,6,3458,2776,4,0.6666667,0.8634626985722904,378
3530018295,116585378,5,7,7,0,480,21471,0,106,4,446,24,0,4,0.08221993833504625,0,322,0,544,MidOne,2919,False,0,23352,26465,1,49,0,0,341,4,0,0,0,0,0,0,0,False,0,0,4,2180,1781,3,0.6,0.6010456464910516,318
3525554974,116585378,9,3,19,0,454,16680,0,43,5,209,20,0,9,0.14091122592766558,0,8340,2,496,MidOne,2129,False,1,16109,17599,3,22,2,0,199,5,0,1,0,0,8,0,0,False,0,0,8,3340,2588,15,0.5185185,0.8576312085260406,308
3525446194,116585378,4,7,16,0,267,6652,0,104,0,138,15,0,3,0,1,35,0,317,MidOne,2133,False,0,9491,11269,0,11,0,0,137,0,0,0,0,0,1,0,1,False,0,0,10,1745,1734,7,0.6666667,0.5427307460285542,299
3525348758,116585378,13,1,12,0,665,29255,1215,52,11,337,24,0,13,0.30797946803546433,0,6629,4,727,MidOne,2143,True,1,23751,25966,12,122,4,0,200,11,0,0,1,0,13,0,0,False,0,0,4,3216,2510,12,0.85714287,0.8614518399356526,380
3524160050,116585378,11,6,2,0,518,17507,0,106,7,279,24,0,13,0.18134715025906736,0,1283,0,668,MidOne,2316,True,1,19994,25784,2,62,0,0,207,7,0,0,0,0,0,0,0,False,0,0,4,2643,2152,1,0.9,0.6159260004021717,318
3514905769,116585378,6,3,15,0,411,21201,0,13,4,331,24,0,9,0.07879185817465528,0,449,1,528,MidOne,3046,False,0,20865,26804,2,9,1,0,324,4,0,0,0,0,0,0,0,False,0,0,10,2191,1524,7,0.6666667,0.4174542529660165,285
3514757987,116585378,6,8,8,0,369,14892,485,36,3,174,18,0,5,0.0774526678141136,0,212,0,393,MidOne,2324,True,0,14292,15222,1,39,0,0,138,3,0,0,0,0,8,0,0,False,0,0,8,2562,1684,6,0.47058824,0.5968228433541122,284
3514623311,116585378,19,3,5,1,360,16259,0,114,4,105,18,0,9,0.11851851851851852,0,2138,1,431,MidOne,2025,True,1,12150,14546,5,31,1,0,74,4,0,1,0,0,3,0,0,False,0,0,6,2455,1741,5,0.8214286,0.5411220591192439,251
3514072083,116585378,7,1,5,0,528,16568,0,40,3,219,20,0,0,0.10011123470522804,0,1126,2,563,MidOne,1798,True,1,15822,16871,5,52,2,0,157,3,0,2,0,0,14,0,0,False,0,0,6,3045,2326,3,0.3125,0.7828272672431128,331
3513925951,116585378,24,1,9,0,472,30801,0,7,7,329,25,0,16,0.1280878316559927,0,673,0,611,MidOne,3279,True,1,25794,33391,15,57,0,0,229,6,0,0,0,0,11,0,0,False,0,0,11,3241,2790,8,0.70454544,0.8813593404383672,323
3510553812,116585378,11,8,2,0,534,25298,0,106,8,191,24,0,9,0.23380418899171945,0,25,0,752,MidOne,2053,True,0,18271,25730,2,13,0,0,174,8,0,0,0,0,0,0,0,False,0,0,5,2616,2044,2,0.8636364,0.6979690327769957,308
3510438236,116585378,8,7,5,0,409,22696,0,49,8,247,22,0,13,0.15962753574991684,0,2669,4,402,MidOne,3007,False,0,20497,20146,2,70,4,0,171,8,0,1,0,0,24,0,0,False,0,0,12,3505,2564,5,0.516129,0.8596420671626784,281
3503821664,116585378,8,7,28,0,559,18823,0,46,7,290,22,0,12,0.20076481835564056,0,4092,4,580,MidOne,2092,True,0,19490,20222,1,85,4,0,224,7,0,1,0,0,46,0,0,False,0,0,7,3020,2263,16,0.5833333,0.7633219384677257,291
3503666230,116585378,7,8,26,0,468,19803,0,39,8,334,24,0,12,0.18004501125281322,0,1383,0,591,MidOne,2666,True,0,20794,26260,1,107,0,0,227,8,0,0,0,0,14,0,0,False,0,0,12,3059,2699,23,0.5769231,0.6967625175950131,269
3501629071,116585378,17,4,17,0,656,35597,0,49,17,354,25,0,17,0.3645461043602573,2,8762,6,635,MidOne,2798,True,1,30591,29612,6,105,6,0,224,17,1,5,1,0,54,0,2,False,0,0,9,3451,3155,14,0.8095238,0.9728534084053891,285
3501476143,116585378,19,1,8,0,544,25406,0,9,9,314,24,0,12,0.21582733812949642,0,6300,4,619,MidOne,2502,True,1,22684,25812,14,101,4,0,203,8,0,1,1,0,22,0,0,False,0,0,8,1919,2237,4,0.8235294,0.7048059521415645,318
3501029072,116585378,9,0,10,0,628,22857,0,106,10,281,23,1,14,0.32171581769436997,0,1315,1,737,MidOne,1865,True,1,19520,22908,19,89,1,0,189,10,0,0,0,0,0,1,0,False,0,0,2,2410,2762,10,0.7916667,0.8298813593404384,354
