matchid,accountid,assists,deaths,denies,firstblood,gpm,herodamage,heroheal,heroid,kills,last_hits,level,obsplaced,rune_pickups,kpm,senplaced,towerdamage,killbytower,xpm,name,duration,radiwin,win,totalgold,totalxp,kda,neukill,towerkill,courkill,lanekill,herokill,obskill,senkill,roshankill,necrokill,ancikill,obsuse,senuse,roam,obspurch,senpurch,tppurch,tenxp,tengold,tendn,tefipar,laneff,apm
3817246912,113457795,17,4,24,0,580,26089,0,43,14,290,25,0,15,0.29278494248867204,0,11055,4,589,Moonn,2869,True,1,27733,28164,6,65,4,0,228,14,1,0,2,0,9,0,0,False,0,0,9,2443,2082,15,0.9117647,0.7355720892821235,161
3817139322,113457795,9,8,26,0,745,34106,0,46,10,760,25,0,17,0.15045135406218654,1,4904,3,667,Moonn,3988,False,0,49517,44333,2,149,3,0,611,10,1,2,1,0,45,0,1,False,0,1,8,2997,2197,17,0.59375,0.8113814598833702,169
3817043405,113457795,21,5,15,0,507,28065,0,49,10,301,25,0,11,0.18450184501845018,0,6728,1,627,Moonn,3252,True,1,27479,33983,5,86,1,0,223,10,0,1,0,0,10,0,0,False,0,0,15,3092,2733,9,0.8378378,0.7769957771968631,164
3815509528,113457795,15,0,14,0,517,12234,0,49,4,151,18,0,6,0.15503875968992248,0,4490,0,566,Moonn,1548,False,1,13338,14602,19,28,0,0,133,4,1,0,0,0,0,0,0,False,0,0,5,3183,2548,10,0.6785714,0.7669414840136738,195
3815445061,113457795,9,2,16,0,504,9742,0,49,3,199,20,0,9,0.09197751660705161,0,3909,3,548,Moonn,1957,False,1,16438,17873,4,41,3,0,165,3,1,0,0,0,1,0,0,False,0,0,9,3263,2597,9,0.48,0.7633219384677257,197
3810441732,113457795,10,3,31,0,651,20899,0,74,4,307,24,0,6,0.1052170100832968,0,5935,4,665,Moonn,2281,True,1,24748,25281,3,58,4,0,258,4,0,3,0,0,7,0,0,False,0,0,5,3270,2741,17,0.6363636,0.8375226221596622,244
3809038898,113457795,9,1,11,0,619,15334,0,49,5,179,17,0,2,0.20491803278688525,0,6044,2,551,Moonn,1464,True,1,15103,13444,7,50,2,0,132,5,1,0,0,0,23,0,0,False,0,0,5,3030,2826,7,0.6666667,0.837723708023326,199
3808749687,113457795,12,2,20,0,474,8079,4214,57,4,148,20,0,4,0.11505273250239692,0,701,1,487,Moonn,2086,True,1,16479,16931,5,21,1,0,141,4,1,0,0,0,0,0,0,False,0,1,9,2645,2309,10,0.64,0.7319525437361754,202
3807181073,113457795,1,6,5,0,361,4782,0,43,1,117,13,0,2,0.046583850931677016,0,0,0,393,Moonn,1288,True,0,7749,8436,0,48,0,0,69,1,0,0,0,0,0,0,0,False,0,0,4,2266,1531,4,0.5,0.4809973858837724,170
3806807387,113457795,16,1,23,0,677,25784,0,74,9,348,25,0,8,0.1978746793697325,0,6913,5,604,Moonn,2729,True,1,30792,27471,12,60,5,1,288,9,1,1,2,0,20,0,0,False,0,0,4,2752,2297,13,0.75757575,0.7114417856424693,257
3805456168,113457795,11,2,17,0,526,24827,0,43,9,296,24,0,8,0.1943145016192875,0,3952,2,573,Moonn,2779,False,1,24362,26539,6,60,2,0,240,9,0,0,0,0,9,0,0,False,0,0,9,2712,2087,10,0.8695652,0.64930625377036,182
3805168942,113457795,19,5,12,0,590,36303,0,49,8,316,25,0,10,0.16568864342423195,0,7682,2,617,Moonn,2897,False,1,28487,29790,4,89,2,0,226,8,1,0,0,0,26,0,0,False,0,0,9,3477,2884,9,0.6136364,0.7997184797908707,168
3780347464,113457795,0,5,21,0,516,12873,0,39,7,151,17,0,12,0.28378378378378377,0,57,0,528,Moonn,1480,True,0,12728,13024,1,12,0,0,154,7,0,1,0,1,0,0,0,False,0,0,11,2594,2707,20,0.7,0.8196259802935854,174
3780274749,113457795,10,2,16,0,612,18311,0,72,6,265,21,0,3,0.1875,0,6442,2,602,Moonn,1920,True,1,19584,19264,5,100,2,0,170,6,0,1,0,0,9,0,0,False,0,0,3,2691,2275,13,0.53333336,0.74441986728333,201
3780173955,113457795,16,12,10,0,520,20262,0,13,1,392,25,0,15,0.015706806282722516,0,746,0,549,Moonn,3820,True,0,33106,34953,1,73,0,0,321,1,1,3,0,0,5,0,0,False,0,0,14,1637,1607,7,0.5,0.528051477981098,159
3768435440,113457795,16,3,12,0,478,29662,400,9,5,298,23,0,18,0.10695187165775401,0,1199,2,493,Moonn,2805,False,0,22346,23047,5,65,2,0,237,5,0,1,0,0,4,0,0,False,0,0,10,2661,2171,8,0.8076923,0.6792680474562638,181
3767025456,113457795,11,3,10,0,551,24066,80,13,11,350,25,1,22,0.22595001711742554,2,2043,1,582,Moonn,2921,False,1,26824,28333,5,8,1,0,238,11,3,1,0,0,0,1,2,False,1,1,11,2273,2056,9,0.6111111,0.6619746631811784,172
3765289061,113457795,5,4,7,0,464,13559,0,9,3,247,19,0,14,0.07518796992481203,0,2027,2,396,Moonn,2394,True,0,18513,15800,1,29,2,0,207,3,2,0,0,0,0,0,0,False,0,0,8,2156,1896,6,0.61538464,0.6619746631811784,172
3763905209,113457795,4,9,11,0,436,12157,0,43,3,290,22,0,5,0.06620080912100038,2,1899,3,457,Moonn,2719,True,0,19758,20709,0,26,3,0,266,3,1,1,0,0,0,0,2,False,0,1,13,1995,1498,7,0.46666667,0.5175950130705811,163
3745654838,113457795,8,4,14,0,487,14086,0,9,5,310,21,0,7,0.11918951132300358,0,1035,1,467,Moonn,2517,False,0,20429,19590,2,29,1,0,279,5,1,1,0,0,0,0,0,False,0,0,9,2643,2485,11,0.6315789,0.7653327971043635,161
3745532996,113457795,11,6,11,1,583,33187,0,43,12,346,25,0,12,0.24209818426361804,0,3187,1,618,Moonn,2974,False,1,28897,30632,3,40,1,0,299,11,1,2,1,0,2,0,0,False,0,0,12,2023,2239,8,0.8214286,0.5539915543937262,173
3745429518,113457795,7,8,8,0,464,14456,0,13,2,179,19,0,14,0.06289308176100629,0,642,1,489,Moonn,1908,False,0,14755,15550,1,9,1,1,167,2,1,0,0,1,0,0,0,False,0,0,6,2618,2435,6,0.45,0.7759903478785442,156
3744526729,113457795,7,8,11,0,497,29800,0,98,9,262,25,0,3,0.2247191011235955,0,978,0,754,Moonn,2403,False,0,19904,30197,1,45,0,1,221,10,0,0,0,0,0,0,0,False,0,0,9,2573,2013,10,0.53333336,0.6354313291775588,176
3744481509,113457795,6,4,2,0,456,27314,0,34,1,234,17,0,4,0.033003300330033,1,0,0,420,Moonn,1818,True,0,13816,12726,1,36,0,0,179,2,1,0,0,0,2,0,1,False,0,1,6,2187,1964,1,0.5833333,0.5773175145787252,141
3743877987,113457795,16,3,12,0,566,20806,0,13,9,192,24,0,19,0.24512029051293693,0,1328,1,690,Moonn,2203,True,1,20781,25334,6,15,1,0,172,9,1,1,0,1,0,0,0,False,0,0,10,2627,2186,8,0.78125,0.6967625175950131,177
3730672202,113457795,13,0,23,0,534,14960,0,43,5,163,19,1,16,0.1736111111111111,0,6800,4,556,Moonn,1728,False,1,15379,16012,18,41,4,0,135,5,0,0,1,0,4,1,0,False,0,0,4,2910,2165,22,0.64285713,0.7200884777800121,190
3730518922,113457795,17,4,4,0,562,43281,0,9,16,429,25,0,21,0.2519023878247179,1,2162,2,562,Moonn,3811,True,1,35696,35696,6,100,2,0,300,16,2,4,0,0,8,0,1,False,0,1,14,2507,2455,3,0.84615386,0.7512567866478986,188
3730199865,113457795,15,3,19,0,502,25181,0,43,7,186,19,0,6,0.19933554817275748,0,8091,1,467,Moonn,2107,False,1,17628,16399,5,12,1,0,183,7,1,2,0,0,3,1,0,False,1,0,5,2584,2440,13,0.6111111,0.8795495676653932,176
3730104499,113457795,23,2,8,0,593,21943,0,9,12,204,22,0,17,0.3473227206946454,0,5391,2,613,Moonn,2073,False,1,20488,21179,11,45,2,0,156,12,0,0,0,0,0,0,0,False,0,0,13,2548,2102,8,0.8095238,0.5879750653529057,189
3726781784,113457795,20,6,17,0,731,32222,0,46,10,525,25,0,11,0.18387986515476556,0,13333,5,617,Moonn,3263,True,1,39754,33554,4,83,5,0,411,10,1,3,0,4,32,0,0,False,0,0,13,2083,1674,6,0.65217394,0.5260406193444601,180
3726652331,113457795,12,7,6,0,638,56625,0,11,19,541,25,0,21,0.2924576706003078,1,4733,0,612,Moonn,3898,True,1,41448,39759,3,284,0,0,234,19,4,2,2,0,59,0,0,False,0,0,17,2014,2089,4,0.7692308,0.676251759501307,168
3726547842,113457795,11,1,17,0,558,14484,0,43,8,207,22,0,9,0.23323615160349853,0,7610,1,621,Moonn,2058,True,1,19139,21300,9,54,1,0,163,8,1,0,2,0,1,1,0,False,0,1,9,2934,2386,15,0.6551724,0.7249145385079429,179
3726456244,113457795,9,4,16,0,465,22887,0,39,6,277,22,0,17,0.1391035548686244,0,4149,3,498,Moonn,2588,False,0,20057,21480,3,35,3,0,249,6,0,0,0,0,4,0,0,False,0,1,12,2716,1931,11,0.7222222,0.5726925397144581,186
3726377899,113457795,11,2,18,0,559,21500,0,43,8,244,22,0,8,0.2219140083217753,0,6008,2,577,Moonn,2163,False,1,20151,20800,6,37,2,0,217,8,0,0,1,0,2,0,0,False,0,0,10,2710,2340,15,0.82608694,0.7470339835109592,195
3723222255,113457795,10,0,14,0,526,15383,0,43,10,251,22,0,11,0.25521054870267973,2,6286,2,561,Moonn,2351,False,1,20610,21981,20,46,2,0,212,10,0,0,0,0,8,0,2,False,0,1,4,3459,2980,11,0.90909094,0.8363161069776794,179
3723158237,113457795,5,0,17,0,550,14268,0,46,10,150,15,1,1,0.473186119873817,0,2773,1,521,Moonn,1268,True,1,11623,11010,15,54,1,0,106,10,0,0,0,1,15,1,0,False,0,0,4,2407,1822,7,0.5769231,0.672632213955359,213
3720407710,113457795,17,7,14,0,695,36185,0,11,15,488,25,0,13,0.28346456692913385,0,11494,5,616,Moonn,3175,True,1,36777,32596,4,163,5,0,309,15,2,1,1,0,29,0,0,False,0,0,8,2723,2490,7,0.7111111,0.7568871908304846,169
3720275115,113457795,12,7,4,0,608,33114,80,17,5,470,25,1,27,0.10010010010010009,0,2213,0,700,Moonn,2997,True,0,30369,34965,2,114,0,0,342,5,0,0,1,0,4,1,0,False,0,0,8,2094,2121,2,0.7083333,0.7040016086869093,183
3720176854,113457795,10,0,19,1,730,15671,0,46,9,327,22,0,7,0.2746693794506612,1,8689,3,616,Moonn,1966,True,1,23919,20184,19,86,3,0,245,9,0,0,1,0,45,0,1,False,0,1,3,3148,3310,16,0.7037037,1.0275487633219385,207
3720047617,113457795,12,2,11,1,657,20042,0,43,13,171,21,0,7,0.46208530805687204,2,6365,3,662,Moonn,1688,False,1,18483,18624,8,12,3,0,161,13,0,1,1,0,2,0,2,False,0,2,8,2475,2865,8,0.6486486,0.8447617132515585,174
3719936011,113457795,12,6,13,0,615,31339,0,9,16,401,25,0,7,0.3034134007585335,0,3673,2,615,Moonn,3164,True,1,32431,32431,4,55,2,0,342,16,0,2,0,0,3,0,0,False,0,0,13,2542,1778,7,0.7368421,0.5584154433943294,167
3716269301,113457795,17,7,22,0,608,42064,0,11,12,497,25,0,16,0.20367751060820366,0,9335,5,617,Moonn,3535,True,0,35821,36351,3,171,5,0,329,12,2,2,0,0,31,0,0,False,0,0,11,2507,2340,17,0.7837838,0.767745827468329,180
3716172156,113457795,3,5,13,0,527,30730,48,34,0,320,19,0,8,0,0,25,0,451,Moonn,2083,False,0,18295,15657,0,62,0,0,270,0,0,0,0,0,0,0,0,False,0,0,3,2554,1773,9,0.375,0.6010456464910516,139
3715113464,113457795,9,1,13,0,632,14494,0,43,12,164,20,0,2,0.4497189256714554,0,6122,1,638,Moonn,1601,False,1,16863,17023,10,18,1,0,151,12,0,0,0,0,2,0,0,False,0,0,4,2949,2229,12,0.67741936,0.7084254976875126,193
3714953219,113457795,7,6,34,0,432,12772,0,8,3,248,22,0,11,0.06642066420664207,0,2329,3,460,Moonn,2710,False,0,19512,20776,1,50,3,1,208,3,1,0,0,0,9,0,0,False,0,0,15,2228,2106,18,0.7692308,0.7070178966418661,188
3714829316,113457795,12,1,2,0,569,20854,80,9,13,184,21,0,14,0.3981623277182236,0,2453,1,595,Moonn,1959,False,1,18577,19426,12,45,1,0,119,13,0,0,1,0,0,0,0,False,0,0,7,2037,2220,1,0.82758623,0.8107782022923788,196
3713023478,113457795,10,6,16,0,460,22237,0,43,9,224,23,0,5,0.2219482120838471,0,4181,2,555,Moonn,2433,False,0,18653,22505,2,48,2,0,181,9,1,0,1,0,6,0,0,False,0,0,5,3238,2205,13,0.76,0.7174743615523829,175
3712904364,113457795,4,6,19,0,406,11622,138,13,4,158,16,0,12,0.13121924548933844,0,583,1,408,Moonn,1829,True,0,12376,12437,1,14,1,0,160,4,1,0,0,0,0,0,0,False,0,0,8,2713,2764,11,0.5,0.8033380253368189,186
3712778240,113457795,15,2,11,0,596,31285,80,9,10,301,25,0,23,0.21849963583394028,1,4113,1,628,Moonn,2746,False,1,27276,28741,8,19,1,1,278,10,2,0,1,0,0,0,1,False,0,0,8,2139,2012,10,0.86206895,0.6651920369997989,211
3712338559,113457795,16,4,13,0,741,45092,0,72,9,953,25,0,7,0.13059250302297462,2,9079,4,508,Moonn,4135,True,1,51067,35009,5,90,5,0,817,9,1,0,1,7,24,0,2,False,0,2,9,2942,2154,9,0.5681818,0.7410014076010456,203
3712282967,113457795,8,0,12,0,660,30038,0,98,9,252,23,0,7,0.29379760609357997,0,958,0,790,Moonn,1838,False,1,20218,24200,17,29,0,0,214,9,0,0,1,5,4,0,0,False,0,0,7,2749,2485,8,0.73913044,0.8021315101548361,211
3698067186,113457795,4,6,8,0,505,12070,0,17,5,292,22,0,17,0.14245014245014245,1,209,0,577,Moonn,2106,True,0,17725,20252,1,78,0,0,196,5,1,1,0,0,0,0,1,False,0,0,13,1733,1814,6,0.6923077,0.652925799316308,202
3698002964,113457795,2,4,5,0,421,11265,64,39,1,171,16,0,10,0.03454231433506045,0,913,0,414,Moonn,1737,False,0,12187,11985,0,10,0,0,162,1,0,1,0,0,0,0,0,False,0,0,8,2842,2138,5,0.375,0.6597627186808768,180
3697932209,113457795,11,1,14,0,539,14893,80,9,7,329,25,0,16,0.15567086730911786,0,4903,0,602,Moonn,2698,False,1,24237,27069,9,72,0,0,195,7,2,0,1,0,3,0,0,False,1,0,8,3523,2533,13,0.6666667,0.7554795897848381,189
3696286347,113457795,5,0,36,0,582,7693,0,46,4,125,15,1,3,0.22038567493112948,0,1775,1,570,Moonn,1089,True,1,10563,10345,9,25,1,0,130,4,0,1,1,0,22,1,0,False,0,0,1,2889,2376,22,0.5,0.7389905489644079,241
3696227516,113457795,16,3,15,0,501,21548,0,13,8,212,24,0,17,0.20878642888212265,0,954,1,665,Moonn,2299,False,1,19196,25480,6,10,1,0,209,8,2,2,0,0,0,0,0,False,0,0,7,2734,2658,13,0.6486486,0.6575507741805751,191
3694775908,113457795,6,3,11,1,538,20905,0,13,8,322,24,0,19,0.18532818532818532,0,233,0,614,Moonn,2590,True,0,23223,26504,3,27,0,0,292,8,5,2,0,0,0,0,0,False,0,0,10,2840,2791,9,0.7368421,0.785441383470742,184
3684109077,113457795,1,10,13,0,506,10918,192,11,3,284,18,0,9,0.09230769230769231,0,1283,1,434,Moonn,1950,True,0,16445,14105,0,68,1,0,213,4,0,0,0,0,6,0,0,False,0,0,9,2445,2425,2,0.36363637,0.7765936054695355,165
3684013735,113457795,7,3,19,0,749,17605,0,11,7,538,25,1,11,0.15463917525773196,0,6919,2,676,Moonn,2716,False,1,33904,30600,3,172,2,1,330,7,1,3,1,0,9,1,0,False,0,0,14,1913,1935,15,0.6363636,0.5946108988538106,190
3683935248,113457795,5,4,10,0,551,17386,0,11,5,370,24,0,14,0.12875536480686695,0,1280,2,677,Moonn,2330,True,0,21397,26290,2,158,2,0,209,5,0,0,0,0,14,0,0,False,0,0,7,3229,2903,9,0.7692308,0.8847778001206515,178
3682119944,113457795,7,8,24,0,578,27192,0,11,9,406,25,0,14,0.18392370572207084,0,1153,0,664,Moonn,2936,True,0,28283,32491,1,101,0,0,306,9,2,0,0,0,9,0,0,False,0,0,14,2620,2348,21,0.55172414,0.7466318117836316,168
3682060385,113457795,7,5,11,0,457,12497,160,39,2,160,16,0,4,0.08059100067159168,0,458,1,486,Moonn,1489,True,0,11341,12060,1,15,1,1,151,2,0,0,0,0,0,0,0,False,0,0,7,2971,2330,6,0.6,0.7196863060526845,175
3681994910,113457795,13,0,10,1,550,20213,0,19,11,215,22,1,8,0.315035799522673,0,3537,0,609,Moonn,2095,False,1,19204,21264,24,56,0,0,161,11,1,0,0,0,20,1,0,False,1,0,6,2416,2779,7,0.85714287,0.785441383470742,192
3674781537,113457795,15,5,7,1,693,21907,0,11,16,338,25,0,4,0.4547607768829938,3,7253,3,766,Moonn,2111,False,1,24382,26950,5,171,3,0,157,16,0,0,0,0,19,0,3,False,0,1,7,3583,3309,4,0.6458333,1.0858636637844359,189
3674668790,113457795,10,1,27,0,547,26903,80,39,12,203,23,0,17,0.35363457760314343,1,2115,0,698,Moonn,2036,True,1,18561,23685,11,62,0,0,159,12,1,1,1,0,1,0,1,False,0,0,7,2769,2102,21,0.84615386,0.6704202694550573,204
3673116079,113457795,14,3,30,0,577,30564,0,11,7,364,25,0,14,0.15178894109143476,0,4617,3,621,Moonn,2767,False,1,26609,28638,5,149,3,0,230,7,0,1,0,0,12,0,0,False,0,0,7,2399,2446,18,0.7241379,0.8445606273878946,201
3672986849,113457795,15,2,16,0,631,32913,173,39,9,366,25,0,19,0.20841373986877654,1,5381,3,642,Moonn,2591,False,1,27248,27723,8,70,3,0,273,9,0,0,0,0,9,0,1,False,0,0,7,2489,2528,8,0.6486486,0.8095716871103962,193
3672653744,113457795,10,2,11,0,611,15934,35,39,11,91,15,0,9,0.5814977973568282,0,2047,4,562,Moonn,1135,False,1,11558,10631,7,6,4,0,84,11,0,0,0,0,0,0,0,False,0,0,7,3187,2874,7,0.67741936,0.9189623969434949,191
3672579698,113457795,10,1,22,0,685,11070,0,11,7,159,18,0,4,0.30501089324618735,0,6912,4,625,Moonn,1377,False,1,15720,14343,8,52,4,0,113,7,0,0,1,0,4,0,0,False,0,0,4,2447,2331,21,0.68,0.8793484818017293,210
3587458238,113457795,13,2,29,1,671,27490,0,13,16,257,25,1,22,0.40626322471434617,0,2223,1,762,Moonn,2363,False,1,26426,30010,9,43,1,0,224,16,0,0,0,0,3,1,0,False,0,0,7,2968,2661,22,0.7837838,0.8226422682485421,184
3587329150,113457795,14,1,13,0,554,19003,0,9,2,273,23,0,19,0.04711425206124853,0,10153,5,549,Moonn,2547,False,1,23517,23305,8,45,5,1,218,2,2,1,0,0,12,0,0,False,0,0,5,1522,1541,1,0.64,0.4755680675648502,177
3587187377,113457795,17,5,32,0,570,23007,0,43,9,237,24,1,9,0.2275600505689001,0,5699,6,635,Moonn,2373,False,1,22543,25114,4,24,6,0,221,9,0,0,2,0,0,1,0,False,0,0,9,2520,2446,13,0.83870965,0.705208123868892,179
3587101255,113457795,11,1,21,0,578,18504,0,43,8,194,20,0,10,0.2628696604600219,0,6145,4,600,Moonn,1826,False,1,17590,18260,9,13,4,0,186,8,2,3,1,0,0,0,0,False,0,0,5,3344,2416,15,0.57575756,0.7192841343253569,185
3587014552,113457795,5,8,13,0,489,21893,0,35,4,294,21,0,3,0.09884678747940692,1,264,0,496,Moonn,2428,True,0,19788,20071,1,70,0,0,231,4,1,0,1,0,14,0,1,False,0,0,8,2123,1758,9,0.6923077,0.6173336014478182,179
3578689020,113457795,5,5,23,0,443,17993,0,39,5,218,21,0,15,0.12858979854264896,0,374,0,504,Moonn,2333,False,0,17225,19597,1,54,0,1,182,5,0,0,1,0,0,0,0,False,0,0,7,2355,2048,12,0.625,0.710838528051478,188
3575628185,113457795,4,7,24,0,417,11932,0,11,2,190,17,0,9,0.07021650087770626,0,322,0,455,Moonn,1709,True,0,11877,12959,0,64,0,0,130,2,0,0,0,0,6,0,0,False,0,0,6,2321,2067,23,0.5,0.6503116830886788,180
3575552622,113457795,8,6,19,0,408,19752,0,13,5,229,23,1,11,0.1122754491017964,0,1358,0,523,Moonn,2672,False,0,18169,23290,1,16,0,0,225,5,3,1,0,0,2,1,0,False,0,0,10,2936,2607,11,0.68421054,0.8214357530665595,172
3572510732,113457795,20,2,14,0,544,22864,0,13,10,256,25,0,15,0.24174053182917,0,2969,2,654,Moonn,2482,False,1,22503,27053,10,18,2,0,239,10,3,4,0,0,1,0,0,False,0,1,11,2440,2318,10,0.9375,0.6855017092298411,179
3572448805,113457795,8,1,13,0,679,22181,0,94,12,246,21,0,2,0.4298507462686567,0,4590,4,719,Moonn,1675,True,1,18955,20072,10,71,4,0,177,12,0,0,1,0,25,0,0,False,0,0,4,2428,2161,10,0.5882353,0.6545344862256184,195
3572114989,113457795,9,0,21,0,616,20202,0,35,13,174,19,0,3,0.4881101376720901,0,4473,2,606,Moonn,1598,True,1,16406,16139,22,20,2,0,167,13,1,1,1,0,12,0,0,False,0,0,3,2683,2317,8,0.73333335,0.6973657751860044,199
3572054448,113457795,12,6,21,0,692,53962,0,35,8,603,25,0,6,0.1546890106348695,0,1982,1,615,Moonn,3103,True,0,35787,31805,2,69,1,0,502,8,3,0,0,12,20,0,0,False,0,0,9,1822,1675,12,0.7692308,0.5841544339432938,200
3571242499,113457795,6,6,17,0,416,9581,0,74,3,142,16,0,4,0.10227272727272727,0,308,0,430,Moonn,1760,True,0,12202,12613,1,24,0,0,130,3,0,0,0,0,3,0,0,False,0,0,5,1617,1458,7,0.64285713,0.5443394329378645,225
